,n,r,p
444,3.0,0.4057421160980518,0.7340262187206701
445,3.0,-0.28770585050314185,0.8142149069058189
446,3.0,1.0,0.0
447,3.0,-0.7773415144865268,0.43313547414456266
448,3.0,-0.0747911848980867,0.952341951299794
449,3.0,0.6675999527512912,0.534643364827961
450,3.0,0.8759027732016202,0.32053334172813286
451,3.0,0.45097665125077535,0.7021515315262475
452,3.0,-0.5590919765249281,0.6222997210639611
453,3.0,0.8614058326230831,0.33916891076822314
454,3.0,0.9999999999999999,0.0
455,3.0,-0.9029819830230081,0.2827461459791432
456,3.0,0.2926632176284936,0.8109170395768185
457,3.0,0.9208881913908624,0.2549302579816465
458,3.0,0.9392969118254528,0.2229576089698161
459,3.0,1.0,0.0
460,3.0,-0.062144870889851433,0.9604118370204388
461,3.0,0.9190135155219373,0.2579745769455734
462,3.0,0.3816684506699475,0.7506992368268824
463,3.0,-0.9203020184476087,0.2558858336102153
464,3.0,-0.11827823645588537,0.9245250542716813
465,3.0,0.9980083359606398,0.04018604524375541
466,3.0,0.9855597967822669,0.10831928155339013
467,3.0,0.9687136949323635,0.15966550501842425
468,3.0,0.9999999999999998,1.3415758552508148e-08
469,3.0,0.6728689782585577,0.5301235336286986
470,3.0,-0.8823132494288388,0.311970212935915
471,3.0,0.30399567425750845,0.8033583169644427
472,3.0,0.44070228779426457,0.7094589061581034
473,3.0,0.27463205797038825,0.8228879063677551
474,3.0,0.8692020539972376,0.32926616637831224
475,3.0,0.4794491635530349,0.681672975576687
476,3.0,0.8159380868339237,0.3924419593311753
477,3.0,0.07309239382873223,0.9534264040418701
478,3.0,0.9213693911033712,0.2541432693013776
479,3.0,0.999476139494822,0.020607338761672662
480,3.0,0.7067098924669208,0.5003572251841997
481,3.0,0.1857657540771122,0.8810468800598006
482,3.0,0.937058552213894,0.22707439362897144
483,3.0,0.9660922650910715,0.16625678302023728
484,3.0,0.7743548227252032,0.43614916507059887
485,3.0,0.8159887225134262,0.3923861982578196
486,3.0,-1.0,0.0
487,3.0,1.0,0.0
488,3.0,0.712442455535989,0.49517789669021045
489,3.0,,
490,3.0,0.33651427532214684,0.7815039269058344
491,3.0,-0.9856268690458871,0.10806681929310302
492,3.0,0.8638556905705398,0.33608560196361503
493,3.0,0.9342409090568173,0.23215719361300471
494,3.0,0.7593834022313646,0.4510014432754358
495,3.0,-0.23733329423043065,0.8474533055478989
496,3.0,0.957211080078714,0.1869053181714905
497,3.0,-0.6645884472094311,0.5372137785604314
498,3.0,0.8360818303505321,0.36968161809655176
499,3.0,-0.12890809328025632,0.9177055581189559
500,3.0,0.05471324015181783,0.965151067801694
501,3.0,0.9995474598779511,0.01915314272555443
502,3.0,-1.0,0.0
503,3.0,0.48362996348700116,0.6786361079926455
504,3.0,0.763746874589883,0.4467151454865273
505,3.0,0.5265033191328403,0.6470055422544477
506,3.0,-0.8733201166928468,0.3239246535062486
507,3.0,0.6977806780152769,0.5083420269613974
508,3.0,0.9481626358761296,0.20587836984602437
509,3.0,0.04510322944871359,0.9712766480574883
510,3.0,0.811459332525068,0.39734713141785083
511,3.0,0.11990428146758039,0.9234824619418935
512,3.0,0.8971366164310053,0.2912866213900939
513,3.0,-0.5700773887233064,0.6138264168811519
514,3.0,-0.4300965542907513,0.7169590236071056
515,3.0,0.11570300170683841,0.926175835995228
516,3.0,0.9999999999999999,0.0
517,3.0,0.7844934974615474,0.4258460310012837
518,3.0,-1.0,0.0
519,3.0,-0.8880593192875104,0.30410682413619494
520,3.0,0.8138252113311115,0.39476259415955617
521,3.0,0.9914136488662236,0.08348542913909571
522,3.0,0.5400676613518197,0.6367972781551524
523,3.0,0.6885509767896025,0.5164942744585161
524,3.0,-0.2159248992794849,0.861446724894585
525,3.0,-0.47145063563452605,0.6874610922095985
526,3.0,,
527,3.0,-0.8116770556024498,0.3971098956567955
528,3.0,-1.0,0.0
529,3.0,0.9370161774874545,0.22715163973384112
530,3.0,-0.5859536778962877,0.6014400934529476
531,3.0,-0.5671777381006861,0.6160705066540376
532,3.0,0.9086825618637584,0.2741786495623221
533,3.0,0.967627815813439,0.16242756231274375
534,3.0,0.9660922650910715,0.16625678302023728
535,3.0,0.14462806573327625,0.9076028677989929
536,3.0,0.5480399206615397,0.630748366855808
537,3.0,0.23224136488876695,0.8507881525697609
538,3.0,0.707476039779517,0.4996674635990599
539,3.0,1.0,0.0
540,3.0,-0.9853085695061123,0.10925977497174838
541,3.0,-0.7606646667788415,0.4497463496661905
542,3.0,0.5068034744074567,0.6616539515790022
543,3.0,0.6840124182691463,0.5204667904833943
544,3.0,0.12191744516658269,0.9221913696281266
545,3.0,-1.0,0.0
546,3.0,-0.6844081205935078,0.5201213672168942
547,3.0,0.914637801532887,0.26495175191020925
548,3.0,0.20436198595991378,0.8689760792187141
549,3.0,-0.8733201166928468,0.3239246535062486
550,3.0,0.7054933078949298,0.501450984045379
551,3.0,0.5854144550588544,0.6018636137923845
552,3.0,0.7754906510725775,0.4350051345543892
